befor,before
be_fore,before
beefore,before
fun_loving,fun-loving
poligamy,polygamy
blackend,blackened
crow,crew
beter,better
metter,better
week,weeks
vigourous,vigorous
combanation,combination
unempolyed,unemployed
unimployed,unemployed
unenployed,unemployed
well_educated,well-educated
indulgue,indulge
eyars,eyas
leanr,leaner
grammer,grammar
meet,meat
rost,roast
disipline,discipline
discpline,discipline
want,went
whent,went
wend,went
wen,went
wen't,went
wetn,went
wet,went
wnet,went
wens,went
sent,went
lonelyness,loneliness
bon,bone
bound,bond
interuption,interruption
princples,principles
priciples,principles
princibles,principles
principle's,principles
principales,principles
principls,principles
princaples,principles
principels,principles
Principles,principles
principle,principles
principiles,principles
tuaght,taught
tought,taught
frogot,forgot
foregot,forgot
navey,navy
causes,clauses
down,dawn
daun,dawn
velvit,velvet
revoulting,revolting
contant,content
conitent,content
reder,reader
surprice,surprise
surprize,surprise
suprise,surprise
dress_rehearsals,dress-rehearsals
greas,grease
rehersed,rehearsed
decieved,deceived
reveng,revenge
proportionallity,proportionality
strugle,struggle
misstress,mistress
swiming,swimming
shagy,shaggy
shagg,shaggy
shaggey,shaggy
shggy,shaggy
shagey,shaggy
saggy,shaggy
shaggs,shaggy
shagge,shaggy
start,starts
starst,starts
startes,starts
needle_work,needlework
needlwork,needlework
neddlework,needlework
signeture,signature
signasure,signature
sinature,signature
signture,signature
signatur,signature
cignature,signature
singnature,signature
signiture,signature
signiature,signature
arrive,arrived
arived,arrived
borders,boarders
grad,grade
hop,hoop
hock,hook
hok,hook
Comentary,Commentary
immensaly,immensely
emmensely,immensely
immensley,immensely
immensly,immensely
immencely,immensely
immesely,immensely
imensely,immensely
imminsely,immensely
dich,ditch
dicth,ditch
monotonouse,monotonous
monotinous,monotonous
aquaint,acquaint
gerls,girls
girles,girls
girl,girls
grils,girls
wonder,wander
firey,fiery
firery,fiery
ocasioned,occasioned
occassioned,occasioned
gymn,gym
jym,gym
gyms,gym
somwhat,somewhat
peculear,peculiar
pecular,peculiar
peculiur,peculiar
paculiar,peculiar
perculiar,peculiar
piculiar,peculiar
peculier,peculiar
peculior,peculiar
pecuilar,peculiar
begines,begins
axiety,anxiety
anxity,anxiety
anxietty,anxiety
ansiety,anxiety
anziety,anxiety
aniety,anxiety
anxioty,anxiety
anxiaty,anxiety
anaxiety,anxiety
axxiety,anxiety
anxieety,anxiety
prepartion,preparation
preperation,preparation
mater,matter
mather,matter
perswade,persuade
pursuade,persuade
persuede,persuade
sily,silly
siley,silly
spoled,spoiled
weilded,wielded
see,sees
palce,palace
place,palace
ratle,rattle
moden,modern
moderne,modern
minde,mind
mined,mind
mind,mine
min,mine
sede,seed
sed,seed
seeen,seen
see,seen
sean,seen
sen,seen
smem,seem
seep,seem
shem,seem
seam,seem
seen,seem
sem,seem
siem,seem
sheem,seem
smeem,seem
seme,seem
obviosly,obviously
seak,seek
tels,tells
telles,tells
expiditions,expeditions
devulge,divulge
cheast,chest
neice,niece
shinning,shining
shineing,shining
shinig,shining
monkey_puzzle,monkey-puzzle
phongraph,phonograph
translater,translator
regluar,regular
reguler,regular
interate,iterate
Jaques,Jacques
observeation,observation
arlarm,alarm
alam,alarm
doog,dog
dag,dog
definitlly,definitely
definitly,definitely
definately,definitely
definitily,definitely
deffinitely,definitely
definitaly,definitely
defenitely,definitely
difinitely,definitely
definetely,definitely
priciple,principle
principl,principle
parenthasis,parenthesis
paranthesis,parenthesis
consummer,consumer
comsumer,consumer
anoyed,annoyed
nice_looking,nice-looking
celected,selected
salected,selected
sow,sows
vistor,visitor
retier,retire
cakes,cake
calke,cake
cak,cake
caka,cake
attemts,attempts
suplied,supplied
sneking,sneaking
weekend,weekends
week_ends,weekends
criple,cripple
remuttance,remittance
remittence,remittance
remitance,remittance
foks,folks
folk's,folks
polks,folks
focks,folks
folkes,folks
folks',folks
folk,folks
inventer,inventor
shop,stop
stpo,stop
stap,stop
perceve,perceive
perceeve,perceive
preceive,perceive
perceieve,perceive
perceived,perceive
perceave,perceive
perceiv,perceive
percive,perceive
percieve,perceive
perseive,perceive
cost,coast
caost,coast
bate,bat
bet,bat
fileds,fields
fiels,fields
illegitmate,illegitimate
bed,bad
archetecture,architecture
ers,ears
descides,decides
vascinating,fascinating
faucinating,fascinating
fascinanting,fascinating
fastinating,fascinating
fasinating,fascinating
fascenating,fascinating
facinating,fascinating
fascinateing,fascinating
faccinating,fascinating
fiascinating,fascinating
fascisnating,fascinating
immitate,imitate
desided,decided
decider,decided
dicided,decided
descided,decided
interuptions,interruptions
subjects,subject
subgect,subject
subjuct,subject
voage,voyage
seid,said
sald,said
sad,said
siad,said
sid,said
inappropiate,inappropriate
scarp,scrap
skrap,scrap
sall,sail
artifical,artificial
theres,there's
embrodery,embroidery
simlest,simplest
tolerence,tolerance
tollerance,tolerance
lasy,lazy
ignorence,ignorance
wery,weary
beutician,beautician
couson,cousin
piking,picking
uggested,suggested
sugested,suggested
sugjested,suggested
manuevers,maneuvers
manouvers,maneuvers
resistent,resistant
uncertainity,uncertainty
aginst,against
aganst,against
agianst,against
prefabrecated,prefabricated
protecktion,protection
protaction,protection
cartilege,cartilage
presumibly,presumably
appeard,appeared
appered,appeared
guarrnteed,guaranteed
guaranteeds,guaranteed
gauranteed,guaranteed
guarantee,guaranteed
garanteed,guaranteed
guranteed,guaranteed
guarantied,guaranteed
guarinteed,guaranteed
guarenteed,guaranteed
guaranted,guaranteed
guarnteed,guaranteed
guarranteed,guaranteed
guaraunteed,guaranteed
heigth,height
hieght,height
hight,height
heighth,height
hygeine,hygiene
spring,springs
acustom,accustom
proceded,proceeded
bases,basis
threee,three
thee,three
there,three
tree,three
ereck,erect
mileu,milieu
commision,commission
comission,commission
detremental,detrimental
inturest,interest
intrest,interest
bisic,basic
entred,entered
enterd,entered
loverly,lovely
lovey,lovely
lovley,lovely
lovly,lovely
formallized,formalized
throw,threw
prosperious,prosperous
dismess,dismiss
after_noons,afternoons
decrepid,decrepit
tappin,tapping
Sturt,Stuart
avation,aviation
regreeted,regretted
regreted,regretted
regetted,regretted
regreated,regretted
regrected,regretted
exeption,exception
ecception,exception
guarentees,guarantees
able_bodied,able-bodied
ner,near
surpose,suppose
supose,suppose
aroplane,aeroplane
areoplane,aeroplane
aeoroplane,aeroplane
aearoplane,aeroplane
airoplane,aeroplane
earoplane,aeroplane
aereoplane,aeroplane
reconaissance,reconnaissance
reconnaissence,reconnaissance
ballance,balance
blance,balance
balence,balance
emploiees,employees
empolyees,employees
employese,employees
employee's,employees
emploees,employees
employe's,employees
employes,employees
Employees,employees
imployees,employees
employee,employees
employees',employees
employeies,employees
employeis,employees
employers,employees
employmes,employees
employies,employees
kane,cane
can,cane
came,cane
metropolitian,metropolitan
his,is
as,is
us,is
it,is
si,is
in,is
hit,it
i,it
is,it
et,it
its,it
il,it
i,in
is,in
it,in
im,in
if,in
moues,mouse
disapear,disappear
dissappear,disappear
is,if
it,if
groon,grown
groun,grown
grawl,growl
groul,growl
Honk_Kong,Hong_Kong
amke,make
made,make
mkae,make
mak,make
water_works,waterworks
potentialy,potentially
unfortnate,unfortunate
unfortuate,unfortunate
unforetunate,unfortunate
unfortunated,unfortunate
unfurtunate,unfortunate
enfortunate,unfortunate
unfortunte,unfortunate
anfortunate,unfortunate
unfortunat,unfortunate
unfortanate,unfortunate
unfortumate,unfortunate
unforunate,unfortunate
unfortuonate,unfortunate
unfortuneate,unfortunate
unfortunante,unfortunate
unfortinate,unfortunate
unfortuanate,unfortunate
vegitable,vegetable
vegatable,vegetable
collonies,colonies
evolved,evolve
lonsome,lonesome
lomesome,lonesome
suposing,supposing
jelous,jealous
oppotunity,opportunity
oportunity,opportunity
oppertunity,opportunity
thought,thoughts
thoughs,thoughts
budter,butter
buter,butter
progroms,programs
diphtong,diphthong
dipthong,diphthong
claimes,claims
yourns,yours
yors,yours
laft,left
lerft,left
leaft,left
lift,left
let,left
leat,left
lfet,left
conciousness,consciousness
sentance,sentence
Blitzkreig,Blitzkrieg
humon,human
humen,human
yess,yes
yet,yes
yas,yes
yat,yet
yeth,yet
candiate,candidate
candadate,candidate
canditate,candidate
canidate,candidate
infinitly,infinitely
assasination,assassination
charcter,character
charachter,character
characte,character
caracter,character
Bos,Boss
wrech,wretch
safe,save
scanty,scatty
paperboats,paper_boats
back_ground,background
performence,performance
dreasm,dreams
sholder,shoulder
visibale,visible
visiable,visible
visable,visible
visuble,visible
vissible,visible
vesible,visible
manuel,manual
unecessary,unnecessary
innecessary,unnecessary
unnecesary,unnecessary
unneccessary,unnecessary
deel,deal
dael,deal
some_how,somehow
ded,dead
metalurgic,metallurgic
daer,dear
der,dear
deer,dear
dead,dear
amaiable,amiable
aniable,amiable
aminable,amiable
aimiable,amiable
amible,amiable
amieable,amiable
amyable,amiable
ameable,amiable
amimable,amiable
amicable,amiable
ammiable,amiable
aimable,amiable
amioble,amiable
amable,amiable
aviable,amiable
amuable,amiable
emiable,amiable
ameiable,amiable
amnable,amiable
amyiable,amiable
seperately,separately
dence,dense
cartes,carts
fountain_pens,fountain-pens
praires,prairies
brun,burn
birn,burn
prayerbook,prayer-book
sliegh,sleigh
protaganist,protagonist
Apenines,Apennines
kepper,keeper
florished,flourished
fluorishes,flourishes
after-noon,afternoon
after_noon,afternoon
afternon,afternoon
craftman,craftsman
comit,commit
marshall,marshal
nurve,nerve
nearve,nerve
annointing,anointing
intellectunal,intellectual
intellictual,intellectual
intillectual,intellectual
intellecual,intellectual
intelliectual,intellectual
interlectual,intellectual
intelectual,intellectual
intellectial,intellectual
intelluctual,intellectual
intellectal,intellectual
intellectuals,intellectual
donw,down
dewn,down
dawn,down
dowe,down
doun,down
bown,down
dwon,down
don,down
town,down
dowen,down
lise,lies
lis,lies
liew,lieu
insolt,insult
inselt,insult
frightined,frightened
frightend,frightened
frightended,frightened
frigtened,frightened
annoynce,annoyance
anoyance,annoyance
annoance,annoyance
annouance,annoyance
anonyance,annoyance
annoiance,annoyance
annoyence,annoyance
annonyance,annoyance
annoyancy,annoyance
stomp,stump
intial,initial
inital,initial
enitial,initial
jelousy,jealousy
approxomate,approximate
appoximate,approximate
approxcimate,approximate
approxemate,approximate
opproximate,approximate
approcimate,approximate
approxcmate,approximate
approxiamte,approximate
approxamate,approximate
approxmate,approximate
approxinate,approximate
aproximate,approximate
appromimate,approximate
approvimate,approximate
approxiate,approximate
approiximate,approximate
let_down,let-down
deck_chair,deckchair
forke,fork
stave,starve
undergroth,undergrowth
fowm,form
ferm,form
from,form
for,form
forem,form
fom,form
foom,form
forn,form
farm,form
foam,form
fore,form
fomr,form
ford,form
forme,form
foorm,form
Januery,January
falure,failure
surender,surrender
lillies,lilies
pavillion,pavilion
atached,attached
attacked,attached
bound,bounds
wiskey,whiskey
propoganda,propaganda
unenlightend,unenlightened
semi-colon,semicolon
Fransiscan,Franciscan
awile,awhile
generaly,generally
haned,handed
model_making,model-making
housepoint,house_point
falt,felt
fill,fell
fall,fell
dide,died
diad,died
ded,died
deid,died
hapening,happening
apolygy,apology
abology,apology
opology,apology
aplogy,apology
appology,apology
apolegy,apology
apologey,apology
apolagy,apology
apoligy,apology
apalogy,apology
apolgy,apology
apologe,apology
potatoe,potato
poatato,potato
asume,assume
daly,daily
jaket,jacket
teth,teeth
theeth,teeth
proffits,profits
manged,managed
ex-police_woman,ex-policewoman
wood_work,woodwork
scip,skip
skep,skip
releive,relieve
manger,manager
maneger,manager
mill,mile
scin,skin
mil,mill
nill,mill
abundent,abundant
targetted,targeted
milke,milk
retentiaon,retention
antiscipation,anticipation
anticapation,anticipation
antisipation,anticipation
antcipation,anticipation
antecipation,anticipation
aticipation,anticipation
anticepation,anticipation
tecnique,technique
farther,father
ansered,answered
aswered,answered
answerd,answered
fianlly,finally
finially,finally
finaly,finally
appendicitus,appendicitis
analagous,analogous
analogeous,analogous
shot,shoot
sting,string
contamporary,contemporary
adviced,advised
goverments,governments
dime,dim
ded,did
di,die
de,die
diy,die
dye,die
diea,die
dige,dig
deg,dig
tiem,item
excelence,excellence
rond,round
rownd,round
ronud,round
rund,round
roud,round
around,round
taked,talked
talekd,talked
deling,dealing
pregancies,pregnancies
villin,villi
threshhold,threshold
eting,eating
genialia,genitalia
niternational,international
filld,filled
tunnellike,tunnel_like
proclaming,proclaiming
guadian,guardian
guardin,guardian
gaurdian,guardian
guardien,guardian
gardian,guardian
quardian,guardian
guardean,guardian
guardain,guardian
gurdian,guardian
cleark,clerk
clerck,clerk
clark,clerk
appatites,appetites
critisizing,criticizing
decypher,decipher
waite,wait
wat,wait
want,wait
bax,box
buy,boy
bay,boy
exemplyfied,exemplified
simultanous,simultaneous
sugestion,suggestion
conveiniently,conveniently
conveinently,conveniently
convenyently,conveniently
conveniontly,conveniently
conventiently,conveniently
convieniently,conveniently
convenently,conveniently
conviniently,conveniently
convenietly,conveniently
convenienty,conveniently
conveniantly,conveniently
connveniently,conveniently
convenientely,conveniently
convenientily,conveniently
convenintly,conveniently
conveiently,conveniently
shok,shook
shock,shook
genuinly,genuinely
ellect,elect
merly,merely
felxibility,flexibility
licencing,licensing
sand_pit,sandpit
every_body,everybody
ever_body,everybody
everbody,everybody
everebody,everybody
wealh,wealth
welth,wealth
uncritiacl,uncritical
ackeptable,acceptable
axceptable,acceptable
ackceptable,acceptable
Acceptable,acceptable
ecceptable,acceptable
acseptable,acceptable
acceptiable,acceptable
actceptable,acceptable
acceptible,acceptable
aceptable,acceptable
acceptably,acceptable
riged,rigid
archeaologists,archaeologists
affort,effort
efort,effort
efford,effort
effert,effort
fli,fly
flay,fly
androgenous,androgynous
suop,soup
sup,soup
entrepeneurs,entrepreneurs
groing,growing
amking,making
makeing,making
mkaing,making
macking,making
arive,arrive
nearst,nearest
nerest,nearest
crasy,crazy
agant,agent
sampel,sample
beverly,beverley
pin,pine
chemcial,chemical
chemicall,chemical
tile,till
utill,till
tell,till
sunbay,sunday
sundays,sunday
suntday,sunday
sonday,sunday
pur,pure
revolutionised,revolutionized
persausion,persuasion
mape,map
staing,staying
mate,mat
nat,mat
many,may
nay,may
dessigned,designed
desighned,designed
desighed,designed
disigned,designed
desgined,designed
deseigned,designed
desiened,designed
desinged,designed
desingned,designed
desigened,designed
desined,designed
distructive,destructive
gro,grow
gow,grow
grows,grow
grwo,grow
may,man
men,man
nan,man
mand,man
manh,man
mae,man
main,man
mann,man
nek,neck
nack,neck
neak,neck
nec,neck
nuck,neck
nech,neck
neack,neck
kneck,neck
mabe,maybe
may_be,maybe
Wesh,Welsh
swich,switch
gail,jail
deposite,deposit
decive,deceive
decieve,deceive
baskek,basket
toll,tall
tallk,talk
Missisippi,Mississippi
sheld,shield
sheild,shield
wiching,wishing
pich,pitch
picth,pitch
groupe,group
montor,monitor
moniter,monitor
interresting,interesting
interisting,interesting
intresting,interesting
sotyr,satyr
Guatamala,Guatemala
polisy,policy
pilicy,policy
polocy,policy
mall,mail
maine,main
clean_smelling,clean-smelling
primatives,primitives
adjacnt,adjacent
ajacent,adjacent
soner,sooner
sonner,sooner
killd,killed
pssess,possess
poscess,possess
passess,possess
prossess,possess
possesse,possess
posess,possess
posses,possess
attorney,attorneys
attorney's,attorneys
atorneys,attorneys
atturneys,attorneys
attorneis,attorneys
atterneys,attorneys
attourneys,attorneys
attornys,attorneys
attoneys,attorneys
attornyes,attorneys
truthfull,truthful
enlargments,enlargements
peasent,peasant
carless,careless
rok,rock
scheem,scheme
sceme,scheme
pernicety,pernickety
gril,girl
guirl,girl
girll,girl
reqiesting,requesting
reguesting,requesting
requeting,requesting
requsting,requesting
requisting,requesting
reqesting,requesting
equesting,requesting
liveing,living
stich,stitch
inteference,interference
intereference,interference
stupied,stupid
stuped,stupid
correcte,correct
corect,correct
earlyer,earlier
brookes,brooks
lightyear,light_year
caugh,cough
addvance,advance
langwage,language
languge,language
langauge,language
laguage,language
ministery,ministry
listsings,listings
contente,contented
contentded,contented
contended,contented
contened,contented
conteted,contented
contanted,contented
connented,contented
conteated,contented
contentred,contented
contenten,contented
contentied,contented
thign,thing
things,thing
ting,thing
thng,thing
thnig,thing
think,thing
thin,thing
thank,think
thingk,think
thinke,think
thiunk,think
thing,think
thikn,think
thick,think
tink,think
thinck,think
wated,waited
firts,first
furst,first
irst,first
frist,first
ferst,first
fist,first
firt,first
chees,cheese
chease,cheese
fas,fast
fat,fast
farst,fast
cary,carry
soudns,sounds
extrevert,extrovert
litte,little
littel,little
littl,little
littele,little
lettle,little
litle,little
any_one,anyone
enyone,anyone
mosture,moisture
rebutal,rebuttal
speking,speaking
speacking,speaking
speeking,speaking
were,we're
eyey,eyes
eye,eyes
iyes,eyes
exoskelaton,exoskeleton
adjoured,adjourned
adjurned,adjourned
adjorned,adjourned
adjouirned,adjourned
ajourned,adjourned
adjouned,adjourned
continuoes,continuous
continueous,continuous
continouous,continuous
continuaous,continuous
continuious,continuous
continnuous,continuous
coninuous,continuous
continuos,continuous
continious,continuous
continous,continuous
contineous,continuous
accruately,accurately
bradcast,broadcast
singsog,singsong
undoubtely,undoubtedly
undoutedly,undoubtedly
undoubttedly,undoubtedly
undoubtetly,undoubtedly
undoubtadly,undoubtedly
undoubledly,undoubtedly
undoubtidly,undoubtedly
undoubtealy,undoubtedly
undobtedly,undoubtedly
infilitrate,infiltrate
godesses,goddesses
saling,sailing
scarping,scraping
sraping,scraping
sqraping,scraping
scrating,scraping
scruping,scraping
craping,scraping
spraping,scraping
straping,scraping
scaping,scraping
scrapping,scraping
scrapeing,scraping
sick_room,sick-room
vanture,venture
wree,were
wre,were
wer,were
here,were
weer,were
wore,were
werh,were
where,were
trator,tractor
lik,lick
villin,villein
occuppied,occupied
ocupied,occupied
spaekers,speakers
efficent,efficient
efficienct,efficient
effecient,efficient
ansewering,answering
aswering,answering
ansering,answering
consorcium,consortium
hast,haste
channal,channel
chanel,channel
ultimatel,ultimate
untimate,ultimate
paine,pain
normall,normal
normel,normal
aurguing,arguing
argueing,arguing
decresing,decreasing
paide,paid
rehersal,rehearsal
sheats,sheets
coverted,coveted
espectially,especially
especailly,especially
esspecially,especially
especally,especially
especilly,especially
espeically,especially
espeacially,especially
especialiy,especially
espicially,especially
espetially,especially
espcially,especially
espeicially,especially
especialaly,especially
ecpecially,especially
espescially,especially
especialy,especially
epecially,especially
espesially,especially
surprizing,surprising
supprising,surprising
suprising,surprising
stokings,stockings
shap,shop
reating,rating
rateing,rating
ratting,rating
raiting,rating
raking,rating
grating,rating
wrating,rating
ratding,rating
sot,shot
shat,shot
sohw,show
sow,show
sho,show
accension,accession
accesion,accession
meranda,veranda
Toner,Tonner
shou,shoe
corer,corner
coner,corner
conner,corner
croner,corner
lable,label
cerled,curled
tresure,treasure
stormes,storms
enought,enough
eneugh,enough
bosy,bossy
analitic,analytic
blak,black
treasurey,treasury
enthusiasim,enthusiasm
enthusasm,enthusiasm
enthusiasam,enthusiasm
enthuisiasm,enthusiasm
enthuseasm,enthusiasm
Enthusiasm,enthusiasm
inthusiasm,enthusiasm
enthuesiasm,enthusiasm
enthusism,enthusiasm
enthusiazm,enthusiasm
enthusiasem,enthusiasm
enthusiasum,enthusiasm
enthusiam,enthusiasm
enthuiasm,enthusiasm
exageration,exaggeration
geat,get
gat,get
ge,get
cet,get
git,get
gett,get
sackfulls,sackfuls
neally,nearly
nearlly,nearly
nerly,nearly
nealy,nearly
distincty,distinctly
distanctly,distinctly
pharoahs,pharaohs
jem,gem
secomdary,secondary
secondery,secondary
secondry,secondary
noveau,nouveau
intutive,intuitive
yeild,yield
moring,morning
mornig,morning
morring,morning
moning,morning
mills,miles
mils,miles
worring,worrying
kernal,kernel
cauler,caller
fruternally,fraternally
friternally,fraternally
fraternlly,fraternally
freternally,fraternally
fraternaly,fraternally
fraternaily,fraternally
fraturnally,fraternally
fraterally,fraternally
set,seat
steat,seat
sat,seat
relitive,relative
eleminating,eliminating
seel,seal
calender,calendar
slimer,slimmer
awonder,wonder
wunder,wonder
wounder,wonder
wander,wonder
worder,wonder
forcast,forecast
farther's,father's
pomp,pump
dimonds,diamonds
reding,reading
acroos,across
acros,across
accross,across
agust,august
augest,august
pearent,parent
perent,parent
pairent,parent
tasit,tacit
countonance,countenance
countenuance,countenance
coutenance,countenance
contenance,countenance
counteance,countenance
countanance,countenance
countnance,countenance
countinance,countenance
countenence,countenance
countenace,countenance
tob,tub
tab,tub
cervial,cervical
acording,according
dissappointment,disappointment
disatpointment,disappointment
disapointment,disappointment
disippointment,disappointment
disppointment,disappointment
disappoinment,disappointment
disappointmont,disappointment
disappiontment,disappointment
disappointmint,disappointment
amoung,among
forcasting,forecasting
possesive,possessive
streched,stretched
cansel,cancel
cancell,cancel
sencible,sensible
sensable,sensible
unusal,unusual
Valetta,Valletta
capeable,capable
encryptiion,encryption
acttaching,attaching
attatching,attaching
attacheing,attaching
attashing,attaching
attacting,attaching
attachaing,attaching
attiching,attaching
atatching,attaching
attching,attaching
ataching,attaching
attacking,attaching
dependeble,dependable
acer,acre
consituencies,constituencies
shoping,shopping
offerd,offered
offerred,offered
unterned,unturned
dramtic,dramatic
drammatic,dramatic
waek,wake
decloration,declaration
encapsualtion,encapsulation
ethose,those
thoes,those
thsoe,those
thos,those
thoese,those
soudn,sound
sownd,sound
sournd,sound
sund,sound
sond,sound
saund,sound
sonud,sound
souned,sound
soud,sound
igntion,ignition
cancealed,cancelled
cancilled,cancelled
margen,margin
margine,margin
margain,margin
bath,bathe
the,then
them,then
than,then
they,then
thne,then
sincer,sincere
Joneses,Jones's
sleping,sleeping
slepping,sleeping
sprianed,sprained
midle,middle
suden,sudden
bath,baths
effulence,effluence
jack_daw,jackdaw
every_day,everyday
illbehaved,ill-behaved
bogs,bags
differant,different
diffrent,different
diferent,different
differnt,different
pate,pat
docter,doctor
pae,pay
sane,same
smae,same
sam,same
semisters,semesters
arguements,arguments
steped,stepped
pen,pan
oill,oil
oll,oil
asist,assist
annuled,annulled
runnig,running
runnung,running
runing,running
climming,climbing
climing,climbing
nonproffessional,nonprofessional
totaly,totally
weve,weave
weeve,weave
drian,drain
largly,largely
rougly,roughly
ammounts,amounts
slove,solve
bottel,bottle
botle,bottle
out-door,outdoor
ofcourse,of_course
gang,gangs
ganges,gangs
moeny,money
mooey,money
mony,money
leaway,leeway
aspeat,aspect
pill,pile
carrers,careers
gripe,grip
admiting,admitting
disapointed,disappointed
dissappointed,disappointed
aquainted,acquainted
indisputible,indisputable
lightening,lightning
lighting,lightning
Toy,Troy
Londen,London
Londod,London
lauging,laughing
surved,served
robberys,robbers
fulfill,fulfil
fullfil,fulfil
dall,doll
pronouce,pronounce
prononce,pronounce
dol,dole
pastur,pasture
extint,extinct
acomplice,accomplice
grose,gross
conferm,confirm
comfirm,confirm
lunur,lunar
linolium,linoleum
nife,knife
kinfe,knife
kniffe,knife
knif,knife
klife,knife
knive,knife
kife,knife
surplanted,supplanted
raincot,raincoat
rancoat,raincoat
raincort,raincoat
raincoad,raincoat
manufatured,manufactured
eaxh,each
ech,each
eash,each
notably,notable
noteable,notable
noteably,notably
brokern,broken
brooken,broken
brocken,broken
dispicable,despicable
referrs,refers
teas,tease
teese,tease
iland,island
voilence,violence
violience,violence
viloence,violence
violince,violence
vilence,violence
violonce,violence
violance,violence
generataed,generated
practial,practical
practiaal,practical
proctical,practical
pocketes,pockets
pocets,pockets
pokets,pockets
pocket,pockets
pockits,pockets
milxed,mixed
rad,road
rod,road
rowd,road
roud,road
raod,road
immitated,imitated
quitely,quietly
quitly,quietly
fertil,fertile
well-illustrated,well_illustrated
refernces,references
millepede,millipede
dreamin,dreaming
dreming,dreaming
parephernalia,paraphernalia
paraphenalia,paraphernalia
hystrical,hysterical
morings,mornings
morning's,mornings
bugy,buggy
suphisticated,sophisticated
down_stairs,downstairs
arrainged,arranged
aranged,arranged
arrange,arranged
romanic,romantic
romanitic,romantic
romatic,romantic
romantice,romantic
Romantic,romantic
remantic,romantic
romantick,romantic
romantec,romantic
romentic,romantic
wasnt,wasn't
wasen't,wasn't
strawbery,strawberry
conquerer,conqueror
imbed,embed
afection,affection
foundary,foundry
dear,deer
dep,deep
deap,deep
generall,general
genaral,general
genral,general
imagnation,imagination
imaganation,imagination
imagenation,imagination
imaginaiton,imagination
examin,examine
deme,deem
deeme,deem
deam,deem
deen,deem
deemn,deem
diem,deem
dem,deem
deym,deem
deim,deem
fiel,file
fill,file
girl_friend,girlfriend
ded,deed
dead,deed
flim,film
fell,fill
fil,fill
tediuos,tedious
tedius,tedious
agian,again
agoin,again
agin,again
a_gain,again
agan,again
agiin,again
agein,again
againt,again
personel,personnel
personnell,personnel
divers,drivers
fiesld,field
fild,field
fierd,field
fiend,field
fiel,field
fiuld,field
filed,field
feild,field
feld,field
fied,field
presidents,president's
President's,president's
presadent's,president's
presidant's,president's
presidentes,president's
pesident's,president's
presedent's,president's
prisident's,president's
presidents',president's
presdent's,president's
presidente's,president's
sheter,shelter
selter,shelter
impotant,important
importnat,important
importent,important
takle,tackle
tackel,tackle
ressembled,resembled
allright,alright
aright,alright
al_right,alright
nutritent,nutrient
startin,starting
staring,starting
repesent,represent
repersent,represent
foreget,forget
forgat,forget
forbiden,forbidden
doller,dollar
dollor,dollar
bravist,bravest
sunck,sunk
sonk,sunk
invarably,invariably
childres,children
childen,children
childrend,children
chilldren,children
cildren,children
chidren,children
childran,children
childrn,children
childre,children
relectant,reluctant
shatterd,shattered
inehaustible,inexhaustible
prefices,prefixes
perserved,preserved
tranquility,tranquillity
injoying,enjoying
premeum,premium
premiun,premium
parsel,parcel
siting,sitting
iconclastic,iconoclastic
skout,scout
full,fall
fal,fall
subterraean,subterranean
subterranian,subterranean
subterraenean,subterranean
subterrainean,subterranean
subtarranean,subterranean
sub-terranean,subterranean
subtearanean,subterranean
subteranean,subterranean
diffrence,difference
differance,difference
waching,washing
mouthers,mothers
aplicable,applicable
ack,ask
aske,ask
proposterous,preposterous
tittles,titles
lawer,lawyer
futher,further
furhter,further
farther,further
furuther,further
ribben,ribbon
ribbin,ribbon
defense,defence
stod,stood
ilogical,illogical
carcas,carcass
publick,public
puplic,public
movment,movement
tattooes,tattoos
tattos,tattoos
componant,component
favorably,favourably
favoerable,favourable
disasterous,disastrous
opperating,operating
lunchhour,lunch-hour
effectionately,affectionately
affectionatley,affectionately
affectionetely,affectionately
affactionately,affectionately
affectionatly,affectionately
affecionately,affectionately
afectionately,affectionately
commericially,commercially
cpmmercially,commercially
tasble,table
tabl,table
tabel,table
seach,search
serch,search
seaarch,search
eleven_plus,eleven-plus
emnity,enmity
significently,significantly
airpot,airport
puplished,published
norrow,narrow
emptyed,emptied
seceeded,seceded
grisly,gristly
suites,suits
suit,suits
sucts,suits
suite,suits
astablish,establish
redily,readily
readly,readily
metalurgy,metallurgy
eyf,eye
eyy,eye
leye,eye
eie,eye
destinct,distinct
wippd,wiped
destinaion,destination
destnation,destination
destintion,destination
destinastion,destination
destinaition,destination
distination,destination
destenation,destination
twe,two
teo,two
tow,two
to,two
too,two
correspondants,correspondents
acheiving,achieving
diamonde,diamond
daimond,diamond
diemond,diamond
diamand,diamond
diamon,diamond
dimond,diamond
enaged,engaged
ingaged,engaged
slyph,sylph
Ameracan,American
controling,controlling
particuliar,particular
particula,particular
particualar,particular
particlar,particular
partciular,particular
partiqular,particular
perticular,particular
particulaur,particular
ninteen,nineteen
twon,town
toun,town
non,none
our,hour
stran,strain
reacll,recall
recoll,recall
gaurds,guards
quards,guards
gards,guards
remaine,remain
paragraphs,paragraph
pinoneered,pioneered
stradegies,strategies
startegies,strategies
speciallized,specialized
marbel,marble
marable,marble
Hitlar,Hitler
stuborn,stubborn
stubbon,stubborn
spere,sphere
mimnimum,minimum
minimun,minimum
miniumum,minimum
minimim,minimum
minnimum,minimum
minimium,minimum
minemum,minimum
